,BLND.csv,MNDI.csv,MKS.csv,NMC.csv,SLA.csv,RRS.csv,CCH.csv,SVT.csv,III.csv,BARC.csv,SBRY.csv,TSCO.csv,SGE.csv,IAG.csv,OML.csv,RR..csv,GKN.csv,RDSA.csv,BP..csv,DCC.csv,INF.csv,GSK.csv,MDC.csv,ITV.csv,LAND.csv,RB..csv,EZJ.csv,CNA.csv,AAL.csv,UU..csv
310,761.5,1311.0,444.7,1045.0,328.9,6035.0,1286.0,2173.0,499.5,175.85,264.1,171.0,582.5,515.0,164.2,634.5,275.2,1648.0,357.8,6695.0,657.5,1444.5,825.0,207.5,1220.0,6763.0,1461.0,198.7,579.3,932.5
311,758.0,1339.0,441.1,1045.0,331.5,6030.0,1366.0,2210.0,505.5,175.7,262.9,167.0,590.5,516.5,169.7,643.0,272.3,1680.0,366.0,6510.0,667.0,1454.0,846.5,212.8,1253.0,6820.0,1470.0,201.5,600.3,955.0
312,760.5,1330.0,444.7,1074.0,327.9,6080.0,1365.0,2213.0,520.0,181.4,267.6,168.6,592.5,522.5,167.3,635.0,274.2,1659.0,364.45,6345.0,663.0,1457.0,852.0,212.0,1266.0,6789.0,1498.0,203.0,598.4,956.0
313,760.0,1348.0,399.4,1099.0,338.6,5885.0,1324.0,2265.0,526.0,185.75,269.3,167.25,604.0,531.5,177.1,638.5,273.6,1655.0,361.95,6260.0,669.5,1452.5,857.0,216.7,1282.0,6861.0,1518.0,203.1,608.5,969.5
314,740.0,1345.0,390.6,1111.0,342.6,5810.0,1326.0,2268.0,532.5,184.8,268.5,165.1,601.0,551.0,177.6,624.0,274.6,1685.0,357.25,6290.0,669.5,1445.0,855.5,217.6,1258.7,6835.0,1556.0,205.8,620.2,968.05
315,731.5,1355.0,386.6,1129.0,341.9,5855.0,1330.0,2282.0,543.0,186.2,256.9,166.95,604.5,544.5,178.0,625.5,273.4,1682.5,353.6,6360.0,667.0,1447.5,868.0,218.8,1268.0,6883.0,1532.0,206.4,629.2,955.0
316,730.0,1359.0,379.7,1134.81,342.8,5735.0,1326.0,2291.0,552.0,182.4,256.9,169.5,604.5,544.0,178.0,615.0,274.9,1675.0,353.1,6280.0,668.5,1444.5,870.5,220.5,1267.0,6873.0,1552.0,205.3,612.0,971.0
317,738.0,1346.0,370.9,1150.0,339.1,5800.0,1343.0,2292.0,561.5,179.95,246.2,162.0,613.0,535.5,178.1,619.0,276.2,1657.5,358.55,6285.0,680.0,1459.0,866.5,214.8,1244.0,6875.0,1533.0,203.8,600.1,970.0
318,742.0,1327.0,356.6,1147.0,334.9,5845.0,1348.0,2264.0,546.5,180.4,247.6,159.2,612.5,525.5,178.1,605.0,282.5,1666.0,368.4,6325.0,682.5,1470.5,883.5,210.7,1221.0,6873.0,1508.0,202.0,592.1,955.0
319,743.5,1328.0,356.6,1139.21,333.6,5850.0,1335.0,2245.0,547.0,179.65,246.7,156.8,620.5,532.0,177.1,607.0,278.7,1661.0,373.25,6430.0,676.5,1462.0,879.5,212.5,1225.0,6842.0,1514.0,200.9,587.5,946.0
320,744.0,1326.0,363.4,1140.0,327.2,6250.0,1332.0,2263.0,545.0,180.1,250.6,160.55,622.5,530.0,178.2,605.5,278.5,1676.0,376.55,6410.0,678.0,1450.0,889.0,213.5,1240.5,6930.0,1524.0,202.1,617.9,959.0
321,741.0,1352.0,379.3,1150.0,330.6,6625.0,1444.0,2283.0,564.5,176.05,247.5,157.9,627.5,511.0,186.5,599.5,275.2,1784.5,372.6,6365.0,665.0,1440.5,894.5,208.6,1243.0,6863.0,1488.0,207.9,666.0,969.5
322,728.5,1309.0,367.3,1151.0,316.2,6625.0,1417.0,2240.0,554.5,169.34,241.8,151.55,617.5,494.4,179.4,603.5,270.2,1780.0,370.75,6320.0,656.5,1413.5,882.5,205.4,1217.0,6747.0,1435.0,202.9,642.5,951.0
323,718.0,1303.0,359.6,1133.0,309.1,6670.0,1407.0,2236.0,541.0,165.15,238.2,149.55,613.0,488.4,176.3,600.5,270.5,1772.0,368.9,6260.0,646.5,1416.0,876.0,201.9,1198.93,6681.0,1423.0,201.9,635.4,942.5
324,702.5,1282.0,348.7,1113.0,301.0,6485.0,1383.0,2199.0,524.0,160.05,231.0,147.35,604.5,474.8,171.8,600.0,266.6,1722.0,358.2,6145.0,637.0,1393.5,866.0,196.7,1175.0,6595.0,1395.0,198.3,599.5,923.5
325,705.0,1281.0,350.4,1095.0,302.3,6610.0,1373.0,2191.0,522.5,160.95,231.8,151.2,604.0,475.1,172.6,612.5,271.3,1715.0,359.5,6210.0,646.0,1398.5,885.5,198.0,1183.0,6681.0,1406.0,201.6,631.0,924.0
326,694.5,1272.0,346.0,1050.0,298.2,6925.0,1378.0,2124.0,509.0,158.5,230.5,152.65,594.0,466.3,169.9,603.0,271.0,1727.5,364.85,6090.0,647.5,1399.0,853.0,198.5,1164.8,6648.0,1395.0,201.2,612.4,915.5
327,702.0,1289.0,351.6,1094.0,307.4,6610.0,1390.0,2131.0,520.0,165.75,231.6,154.35,591.0,478.3,175.9,615.0,275.0,1766.0,373.15,6140.13,649.0,1387.5,850.0,204.0,1172.27,6645.0,1441.0,203.6,636.5,919.0
328,741.5,1330.0,367.1,1139.2,323.3,6515.0,1423.0,2221.0,549.0,176.85,244.5,161.45,612.0,507.0,183.8,634.0,287.7,1794.0,378.95,6415.0,672.0,1417.0,892.5,212.7,1245.0,6799.0,1522.0,215.5,670.0,959.0
329,748.0,1334.0,364.0,1187.0,331.4,6465.0,1423.0,2236.0,546.5,180.35,245.5,164.15,616.5,504.0,187.8,631.0,284.3,1808.5,382.3,6445.0,658.5,1416.5,923.0,210.9,1264.0,6821.0,1520.0,213.7,658.3,954.5
330,753.0,1340.0,361.3,1196.0,340.7,6400.0,1399.0,2240.0,556.0,182.0,244.7,166.45,623.5,509.5,193.4,635.5,284.6,1810.5,383.4,6460.0,664.5,1419.5,938.5,214.5,1267.0,6807.0,1517.0,213.2,670.5,957.0
331,762.5,1363.0,366.3,1212.0,343.3,6455.0,1410.0,2240.0,562.0,186.95,246.5,167.8,627.0,528.0,196.0,644.5,287.6,1852.0,386.95,6550.0,669.0,1429.0,952.5,219.2,1269.0,6843.0,1533.0,217.9,694.7,932.5
332,613.5,1331.0,326.4,1245.0,283.9,7370.0,1366.0,2221.0,512.5,153.9,227.2,162.3,603.5,409.0,186.7,649.0,278.0,1872.0,396.52,6180.0,649.0,1482.0,986.0,174.4,1072.0,6893.0,1313.0,205.5,659.0,928.0
333,551.5,1259.0,285.2,1175.0,265.8,8035.0,1370.0,2229.0,469.6,127.2,217.8,153.65,573.0,343.9,178.1,652.0,253.4,1907.0,394.95,6025.0,643.0,1488.0,982.5,154.0,970.7,6991.0,1098.1,199.0,629.9,938.5
334,579.0,1290.0,301.4,1201.0,276.8,7965.0,1456.0,2296.0,496.6,131.5,222.0,160.45,611.5,357.2,184.2,669.5,258.7,1921.0,404.45,6135.0,666.0,1514.0,1045.0,166.0,1054.9,7062.0,1069.0,206.4,644.9,972.5
335,604.0,1341.0,316.4,1271.0,288.0,8065.0,1483.0,2376.0,504.5,137.95,229.8,170.7,630.0,359.3,192.2,704.5,263.6,2000.0,424.8,6405.0,692.0,1559.5,1084.0,177.7,1090.0,7276.0,1087.0,216.4,696.9,1015.0
336,607.0,1395.0,318.7,1295.0,293.6,8410.0,1510.0,2435.0,547.5,138.6,232.3,174.9,645.5,370.0,200.3,711.5,269.7,2047.5,438.15,6585.0,728.5,1604.5,1095.0,179.7,1108.0,7490.0,1086.0,225.5,726.9,1035.0
337,608.5,1432.0,320.1,1302.0,300.0,8775.0,1529.0,2429.0,566.0,143.0,236.1,177.2,625.0,381.1,202.2,711.5,275.8,2076.0,445.4,6650.0,726.0,1600.0,1095.0,180.9,1108.3,7545.0,1092.0,229.0,758.0,1030.0
338,565.0,1398.0,303.8,1255.15,286.5,9160.0,1526.0,2448.0,559.0,136.55,230.9,178.45,628.0,375.0,198.7,706.5,267.2,2051.0,446.8,6490.0,719.0,1601.0,1087.0,175.1,1045.3,7510.0,1081.0,229.3,764.0,1029.0
339,552.0,1381.0,300.2,1220.0,271.6,9310.0,1542.0,2467.0,540.0,135.85,222.9,175.75,642.0,378.5,194.6,711.0,263.5,2103.5,453.55,6575.0,724.0,1645.0,1100.0,168.9,1006.9,7645.0,1056.0,230.2,739.8,1039.0
340,544.5,1369.0,294.1,1210.0,262.1,9715.0,1520.0,2478.0,531.0,131.65,214.6,161.6,639.5,353.5,189.4,699.0,263.8,2082.0,449.4,6510.0,716.0,1652.0,1106.0,170.2,984.0,7566.0,1018.0,223.0,730.2,1032.0
341,563.0,1354.0,298.9,1212.0,264.0,9280.0,1554.0,2454.0,549.0,134.75,217.3,160.2,639.0,361.6,193.7,728.5,266.4,2097.0,453.3,6565.0,731.0,1658.0,1100.0,175.0,1026.67,7616.0,1048.0,224.8,746.5,1019.0
342,587.0,1371.0,317.3,1214.0,270.0,9265.0,1536.0,2463.0,556.0,139.25,223.9,163.2,640.0,375.0,195.9,735.0,272.0,2102.0,457.0,6615.0,736.0,1652.5,1109.0,180.8,1076.27,7636.0,1070.0,225.3,745.0,1026.0
343,615.0,1406.0,329.4,1249.0,276.3,9525.0,1548.0,2457.0,571.5,145.4,227.3,165.3,655.0,390.2,201.4,724.0,279.4,2101.0,459.0,6745.0,739.0,1662.5,1116.0,185.7,1127.47,7692.0,1095.0,231.9,808.9,1032.0
344,618.5,1406.0,334.3,1125.35,283.0,9115.0,1540.0,2440.0,581.5,148.55,230.2,169.7,645.0,409.9,204.3,724.0,284.0,2107.5,461.8,6625.0,743.0,1639.0,1060.0,190.7,1119.0,7525.0,1142.0,227.5,830.5,1014.0
345,614.5,1402.0,338.3,1155.0,282.3,9055.0,1543.0,2475.0,581.5,145.1,230.3,169.4,646.5,408.1,202.4,746.5,275.3,2088.0,455.7,6695.0,744.0,1646.0,1073.0,184.9,1107.0,7550.0,1120.0,232.7,812.2,1030.0
346,624.5,1413.0,330.5,1130.0,288.0,8940.0,1525.0,2445.0,589.0,148.0,231.3,168.45,655.5,426.0,203.7,746.5,279.3,2083.5,454.65,6670.0,743.0,1628.5,1066.0,186.7,1116.0,7429.0,1171.0,234.4,843.4,1017.0
347,629.0,1425.0,325.3,1105.0,284.5,8815.0,1534.0,2450.0,582.0,149.8,229.2,165.9,652.5,422.1,203.1,744.5,280.2,2085.5,457.15,6690.0,739.5,1650.0,1069.0,188.5,1115.0,7474.0,1140.0,235.4,836.1,1019.0
348,628.0,1433.0,334.7,1097.3,287.1,8800.0,1521.0,2458.0,589.0,150.95,230.5,166.0,668.0,430.3,204.0,738.0,283.6,2071.5,449.3,6780.0,741.5,1652.0,1066.0,190.6,1111.0,7442.0,1138.0,235.5,832.0,1026.0
349,640.0,1437.0,335.0,1092.0,284.5,8940.0,1568.0,2454.0,591.0,150.4,227.5,163.75,676.5,423.5,202.3,739.5,280.4,2095.5,452.8,6810.0,748.5,1654.5,1074.0,185.9,1146.0,7400.0,1116.0,236.6,813.6,1024.0
350,653.5,1447.0,335.4,1107.0,290.6,8710.0,1574.0,2459.0,596.0,150.95,229.5,161.15,697.0,420.7,201.6,743.0,287.4,2084.5,451.2,6815.0,753.0,1665.68,1076.0,187.7,1173.0,7435.0,1127.0,239.0,774.4,1029.0
351,651.5,1456.0,328.5,1118.0,289.5,8735.0,1571.0,2450.0,586.5,152.26,228.0,158.8,686.5,405.6,203.4,744.0,287.2,2082.5,450.8,6750.0,750.5,1638.0,1087.0,189.9,1159.0,7365.0,1067.0,238.0,787.7,1013.0
352,652.0,1470.0,316.8,1115.0,288.0,8850.0,1580.0,2464.0,591.0,151.8,225.1,159.8,693.0,405.9,204.2,720.5,284.6,2092.0,452.1,6735.0,755.5,1659.5,1097.0,188.1,1163.73,7461.0,1027.0,240.7,786.65,1021.0
353,662.5,1468.0,320.1,1115.0,291.1,8550.0,1576.0,2467.0,610.5,151.0,227.8,162.1,697.0,403.4,205.3,718.0,289.9,2038.5,440.35,6755.0,754.0,1657.0,1083.0,189.1,1175.0,7461.41,1020.0,240.3,775.8,1029.0
354,658.0,1531.0,319.7,1115.0,293.6,8685.0,1583.0,2473.0,608.5,149.0,223.1,155.5,702.5,399.8,205.7,727.0,301.0,2059.0,434.6,6795.0,750.0,1667.0,1087.0,184.8,1166.0,7511.45,989.5,241.5,782.1,1024.0
355,662.5,1521.0,321.5,1118.0,297.5,8655.0,1575.0,2478.0,621.0,149.75,225.66,157.0,702.0,416.4,208.2,732.0,295.9,2043.5,434.05,6800.0,751.0,1696.5,1068.0,197.3,1165.91,7463.99,1012.0,242.0,799.2,1020.0
356,662.5,1512.0,321.0,1117.0,292.2,8850.0,1572.0,2478.0,613.0,146.5,223.6,156.2,714.0,409.3,205.8,831.0,288.0,1984.5,426.65,6740.0,729.5,1699.5,1063.0,195.2,1162.0,7482.72,1017.0,241.5,842.6,1019.0
357,671.0,1530.0,319.3,1105.0,302.9,8875.0,1561.0,2449.0,617.0,154.55,224.3,156.0,712.5,406.0,210.6,791.0,287.81,1944.0,426.85,6745.0,714.0,1688.0,1074.0,196.0,1167.0,7246.4,1041.0,241.1,830.5,1017.0
358,671.5,1529.0,319.5,1102.0,300.1,8910.0,1566.0,2431.0,618.0,151.4,223.5,154.9,713.0,400.6,212.2,791.5,289.0,1888.5,418.35,6775.0,710.5,1700.5,1059.0,193.6,1172.0,7320.52,1041.0,239.4,848.8,1014.0
359,659.5,1530.0,320.7,1119.0,297.9,9025.0,1534.0,2425.0,618.0,146.0,222.3,154.7,708.5,392.2,208.8,760.5,286.4,1849.0,413.9,6795.0,709.0,1690.0,1045.0,194.9,1154.0,7399.0,1014.0,233.9,835.0,1005.0
360,650.5,1534.0,318.9,1127.0,300.2,8980.0,1519.0,2395.0,615.5,148.3,222.5,154.0,700.5,388.2,208.0,751.0,295.6,1836.5,415.0,6730.0,705.5,1672.5,1059.0,195.0,1146.0,7345.92,999.0,230.5,835.4,981.0
361,669.0,1547.0,316.9,1142.0,305.3,8635.0,1552.0,2425.0,624.5,150.15,226.8,155.55,715.5,390.2,215.0,757.5,293.2,1894.5,416.35,6800.0,715.5,1699.0,1072.0,197.4,1167.0,7333.81,1008.0,235.4,845.0,994.0
362,669.0,1564.0,321.6,1140.0,314.7,8375.0,1569.0,2399.0,632.0,152.0,229.9,154.8,716.0,395.7,217.2,759.0,299.3,1899.0,419.35,6790.0,714.4,1694.5,1080.0,199.0,1173.0,7415.22,1035.0,232.8,859.9,987.0
363,665.5,1575.0,330.4,1164.0,318.5,8450.0,1569.0,2393.0,634.0,157.32,233.7,154.6,715.5,399.9,218.8,756.5,301.4,1919.0,422.15,6810.0,711.5,1678.0,1076.0,199.5,1172.0,7390.0,1039.0,233.3,875.3,979.0
364,665.0,1598.0,338.4,1198.0,340.0,8495.0,1570.0,2410.0,632.0,161.2,235.9,158.1,728.0,407.2,222.8,763.5,303.8,1918.5,425.2,6850.0,717.5,1685.0,1094.0,198.7,1171.0,7460.0,1076.0,234.2,879.0,989.5
365,664.0,1610.0,338.7,1241.0,343.4,8595.0,1571.0,2410.0,625.0,163.7,234.5,158.9,722.5,402.5,225.5,797.0,307.4,1916.5,423.0,6880.0,714.0,1697.5,1101.0,200.5,1175.0,7420.0,1070.0,233.2,876.9,988.5
366,651.0,1615.0,341.5,1221.0,351.0,8645.0,1681.0,2432.0,640.0,163.25,232.7,156.55,734.0,398.4,216.9,799.0,308.0,1922.5,432.3,7040.0,715.0,1692.0,1104.0,197.3,1159.0,7556.0,1059.0,235.2,884.9,999.5
367,663.5,1625.0,353.0,1232.0,354.3,8560.0,1720.0,2448.0,634.0,163.4,237.6,160.5,740.0,407.6,216.1,799.5,307.0,1919.0,432.7,6970.0,712.0,1691.0,1098.0,200.0,1180.0,7560.0,1101.0,234.3,856.9,1006.0
368,665.0,1620.0,348.8,1288.0,356.6,8560.0,1723.0,2457.0,633.5,163.55,235.0,157.8,740.5,402.8,217.0,796.0,308.2,1932.5,436.85,7050.0,714.0,1712.0,1119.0,199.2,1179.0,7583.0,1087.0,235.7,872.7,1003.0
369,656.0,1611.0,337.5,1330.0,355.3,8585.0,1712.0,2429.0,625.0,161.75,235.0,157.7,733.5,394.3,213.5,788.0,308.6,1930.0,436.25,6990.0,707.0,1689.5,1110.0,195.9,1155.2,7521.0,1060.0,233.6,890.0,991.5
370,651.5,1599.0,336.4,1261.26,353.8,8385.0,1702.0,2409.0,621.0,160.15,234.4,156.25,732.5,385.2,209.0,782.5,307.4,1927.5,432.75,7000.0,707.0,1680.5,1091.0,195.4,1147.73,7487.0,1047.0,230.0,865.7,986.5
371,654.0,1596.0,339.2,1271.0,352.2,8370.0,1703.0,2419.0,624.0,160.65,241.6,159.5,729.0,389.1,208.7,789.0,310.5,1932.0,435.55,7125.0,715.0,1674.5,1090.0,196.9,1155.0,7418.0,1078.0,233.7,880.0,988.0
372,649.0,1580.0,337.6,1283.0,352.9,8350.0,1704.0,2414.0,622.5,160.35,242.1,159.2,736.0,384.9,206.8,792.0,309.6,1926.5,434.35,7150.0,715.0,1668.5,1097.0,195.6,1156.0,7425.0,1105.0,237.0,870.0,986.5
373,654.0,1587.0,336.9,1294.0,349.9,8020.0,1693.0,2419.0,625.0,160.05,241.7,159.5,735.0,390.1,203.9,784.5,310.6,1901.0,427.9,7040.0,711.5,1664.0,1086.0,195.0,1165.87,7388.0,1099.0,235.8,835.0,988.5
374,661.5,1599.0,337.0,1288.0,359.5,8020.0,1691.0,2418.0,623.5,164.6,244.9,166.3,736.0,393.3,204.5,794.0,311.1,1893.0,428.6,7055.0,716.0,1662.0,1068.0,196.5,1180.0,7399.0,1107.0,239.22,876.1,981.0
375,667.5,1574.0,338.0,1268.0,357.8,7615.0,1690.0,2393.0,620.0,166.55,243.2,164.15,726.0,401.7,196.4,788.5,311.6,1878.5,429.0,7060.0,716.0,1658.5,1025.0,201.8,1188.27,7402.0,1116.0,236.1,848.6,969.0
376,660.5,1585.0,346.9,1290.0,354.0,7595.0,1690.0,2410.0,613.0,164.35,242.4,164.05,721.5,394.3,197.7,774.0,308.8,1877.0,432.0,6990.0,715.0,1653.0,1029.0,202.8,1168.0,7446.0,1104.0,236.5,839.6,977.0
377,660.0,1597.0,345.0,1326.0,353.7,7675.0,1692.0,2415.0,613.0,166.0,241.5,163.5,729.0,392.0,197.6,784.5,309.3,1895.5,434.85,7005.0,711.0,1649.5,1040.0,201.8,1166.0,7435.0,1101.0,235.8,858.5,981.5
378,660.0,1571.0,341.0,1348.0,358.5,7360.0,1694.0,2398.0,619.0,169.15,242.8,163.3,729.5,392.8,195.2,767.5,309.3,1901.0,433.7,6950.0,715.5,1644.5,1032.0,200.5,1163.0,7407.0,1112.0,233.7,817.5,970.5
379,663.0,1549.0,344.7,1355.0,364.5,7150.0,1674.0,2381.0,614.5,172.25,240.3,166.35,725.0,383.0,194.1,770.0,311.0,1860.5,427.9,6930.0,708.5,1637.61,1022.0,200.7,1167.0,7354.0,1105.0,232.6,779.8,971.5
380,673.5,1540.0,346.5,1359.0,364.1,7250.0,1655.0,2379.0,630.5,171.55,242.0,167.9,728.5,390.1,192.2,760.0,325.9,1820.5,418.75,6870.0,704.0,1599.5,1000.0,205.5,1182.0,7313.0,1128.0,229.0,788.7,968.0
381,667.5,1556.0,354.1,1395.0,373.4,7465.0,1695.0,2430.0,642.5,174.3,246.1,171.65,741.5,392.8,200.0,783.5,327.9,1870.5,431.0,6985.0,710.98,1655.0,1017.9,209.1,1171.0,7510.0,1139.0,235.9,808.0,991.5
382,667.5,1559.0,349.2,1436.41,368.0,7590.0,1666.0,2423.0,640.5,173.25,246.3,169.5,736.5,392.3,198.5,783.0,327.0,1890.5,434.8,7005.0,715.0,1642.13,1029.0,207.5,1170.0,7465.0,1131.0,236.5,814.0,992.5
383,664.0,1602.0,347.3,1419.0,361.9,7610.0,1654.0,2448.0,633.0,169.7,244.6,170.0,732.5,398.9,199.1,774.0,323.0,1862.0,427.65,6960.0,715.0,1631.5,1017.0,206.6,1157.0,7436.0,1150.0,236.5,826.8,1004.0
384,663.0,1615.0,347.5,1410.0,361.4,7735.0,1658.0,2410.0,630.5,169.75,244.1,171.25,739.0,406.0,198.6,767.0,325.0,1896.0,433.35,6915.0,718.0,1632.5,997.5,205.2,1157.33,7400.0,1154.0,235.2,840.2,998.5
385,665.5,1596.0,352.9,1368.0,356.5,7680.0,1648.0,2416.0,637.5,173.2,244.7,171.1,739.0,422.1,198.9,750.0,320.4,1914.5,437.15,6925.0,714.0,1624.5,964.5,205.5,1152.0,7359.0,1197.0,236.8,858.9,999.5
386,656.0,1581.0,343.6,1346.0,353.9,7485.0,1644.0,2391.0,626.0,174.75,241.0,166.05,724.5,421.3,195.8,725.5,318.9,1880.0,432.15,6745.0,701.5,1599.5,979.5,202.9,1128.53,7181.0,1188.0,233.8,846.6,978.5
387,646.0,1574.0,326.2,1331.0,342.1,7420.0,1629.0,2363.0,617.5,170.05,238.9,163.3,720.0,417.1,192.8,718.0,313.4,1857.0,428.7,6740.0,692.0,1592.0,953.0,196.4,1108.27,7201.0,1152.0,231.8,819.5,971.0
388,628.5,1575.0,328.8,1334.0,334.7,7355.0,1649.0,2366.0,616.0,170.6,235.9,160.65,720.0,419.7,190.7,719.5,312.5,1831.5,420.55,6745.0,694.5,1597.0,948.5,196.9,1082.0,7111.0,1134.0,228.5,783.8,976.5
389,622.5,1585.0,321.8,1326.0,334.5,7430.0,1663.0,2384.0,626.5,170.3,235.1,161.7,724.0,414.4,190.3,726.0,313.9,1815.5,417.5,6815.0,693.5,1613.5,940.0,197.2,1086.0,7070.0,1086.0,229.0,803.6,977.5
390,618.5,1589.0,313.4,1333.0,343.6,7390.0,1727.0,2403.0,634.5,169.5,240.0,169.65,729.5,419.0,190.3,729.5,317.9,1814.5,421.15,6905.0,727.5,1624.0,941.5,198.3,1081.0,7151.0,1085.0,227.7,811.5,980.0
391,615.0,1577.0,317.4,1335.0,339.8,7360.0,1682.0,2404.0,631.5,164.7,240.3,169.3,728.5,418.9,190.3,727.5,315.3,1798.5,420.4,6820.0,731.5,1616.0,919.0,193.1,1074.0,7128.0,1075.0,225.3,814.4,979.0
392,619.5,1612.0,319.1,1347.0,342.5,7525.0,1695.0,2439.0,640.5,167.0,246.5,176.4,735.5,415.8,193.9,739.5,316.1,1832.5,426.3,6875.0,730.5,1645.5,933.0,194.1,1090.13,7217.0,1070.0,227.6,860.9,987.5
393,627.0,1608.0,318.4,1357.0,348.2,7540.0,1683.0,2453.0,644.0,166.45,244.5,177.9,740.5,401.0,194.5,733.0,317.5,1826.5,423.95,6940.0,729.0,1645.0,940.5,197.0,1106.13,7250.0,1041.0,227.3,857.6,998.0
394,627.0,1602.0,316.1,1361.0,355.2,7680.0,1688.0,2438.0,649.0,171.6,249.4,177.65,739.0,403.0,197.8,726.0,319.6,1830.0,424.3,6900.0,730.5,1628.1,925.0,194.8,1107.88,7142.0,1031.0,226.7,888.7,986.0
395,640.0,1638.0,322.6,1369.0,358.0,8015.0,1741.0,2473.0,652.5,173.2,251.7,180.95,747.0,408.1,200.7,733.0,320.9,1854.0,434.6,6945.0,721.0,1652.09,929.5,194.2,1130.0,7214.0,1046.0,228.6,920.5,1003.0
396,638.0,1649.0,320.7,1397.0,353.2,7900.0,1733.0,2472.0,645.0,171.4,253.9,181.55,739.0,405.8,200.7,722.5,323.2,1865.0,436.9,6980.0,711.0,1652.35,948.0,186.7,1121.07,7199.0,1034.0,227.4,951.0,1001.0
397,625.5,1618.0,313.6,1417.0,342.3,7900.0,1740.0,2463.0,639.5,168.1,248.7,176.45,732.0,394.5,197.6,712.0,323.0,1839.0,432.0,6825.0,711.5,1633.5,930.5,183.4,1116.0,7183.0,1016.0,225.4,930.8,986.0
398,627.0,1620.0,309.9,1375.0,337.6,7760.0,1739.0,2486.0,637.0,166.01,250.8,177.75,728.5,394.8,196.3,711.0,318.2,1800.5,428.2,6850.0,711.5,1644.13,936.0,183.7,1123.0,7210.0,1009.0,223.6,916.8,995.5
399,630.0,1625.0,313.9,1379.0,343.3,7750.0,1755.0,2483.0,640.5,166.1,241.0,177.65,732.0,399.0,199.8,717.5,321.9,1805.5,432.25,6885.0,723.0,1655.0,941.5,186.6,1119.0,7180.0,1031.0,224.3,923.7,995.5
400,629.5,1625.0,321.1,1371.0,345.1,7885.0,1775.0,2509.0,650.0,167.3,242.4,179.95,734.0,394.5,202.8,712.5,321.4,1924.5,451.0,6930.0,716.5,1647.5,934.5,184.6,1115.0,7205.0,1021.0,231.8,980.1,1002.0
401,632.5,1623.0,331.1,1370.0,343.9,7785.0,1792.0,2505.0,650.5,167.8,245.8,182.95,738.0,398.8,202.4,720.0,320.3,1914.0,450.0,7025.0,712.0,1643.0,926.5,187.2,1128.53,7265.0,1007.0,228.2,967.6,1003.0
402,629.0,1649.0,326.0,1375.0,347.3,7790.0,1809.0,2499.0,652.0,168.2,245.0,185.3,752.0,396.9,203.7,737.5,323.9,1952.5,458.4,7075.0,722.0,1665.0,924.0,183.8,1129.0,7290.0,1006.0,230.6,995.4,1000.0
403,628.5,1680.0,328.9,1384.0,358.5,7330.0,1829.0,2496.0,670.0,169.25,250.2,188.7,756.0,393.7,206.9,760.5,332.5,2004.0,467.95,7170.0,729.0,1696.0,913.0,185.7,1124.0,7397.0,990.0,230.5,986.3,994.5
404,615.5,1661.0,337.7,1398.7,360.0,7040.0,1800.0,2417.0,673.5,172.45,248.3,207.1,744.5,396.8,205.3,754.5,331.2,2026.5,472.0,7220.0,725.0,1689.0,900.0,183.7,1090.0,7237.0,1003.0,225.3,1011.0,951.0
405,596.0,1676.0,330.6,1413.0,356.5,6885.0,1798.0,2370.0,671.0,174.25,244.9,201.9,740.0,381.3,204.5,760.0,333.0,2024.5,473.5,7205.0,728.5,1680.5,889.0,184.0,1080.53,7214.0,933.5,218.7,998.4,930.0
406,587.0,1677.0,317.0,1408.0,355.4,7075.0,1798.0,2325.0,675.0,173.6,232.0,201.2,741.5,364.8,207.7,775.5,334.0,2068.5,486.0,7165.0,733.5,1709.0,909.0,175.1,1052.0,7270.0,896.0,215.2,1021.0,920.0
407,583.5,1692.0,321.5,1410.0,351.4,7065.0,1829.0,2296.0,672.5,172.3,233.8,203.1,741.0,362.7,209.3,785.5,336.2,2116.0,494.45,7170.0,731.0,1722.5,918.0,173.5,1035.7,7295.0,875.5,216.0,1042.5,913.0
408,589.5,1670.0,332.0,1428.0,345.9,6960.0,1826.0,2315.0,669.0,172.4,232.8,202.1,737.0,376.1,197.7,774.5,332.9,2102.5,486.75,7080.0,665.0,1719.0,898.5,177.6,1047.5,7409.0,900.5,212.2,1031.0,922.5
409,582.0,1656.0,328.1,1431.0,348.9,6930.0,1811.0,2296.0,666.0,168.45,233.3,201.2,730.5,379.4,194.7,754.0,332.7,2084.0,484.8,6925.0,654.5,1700.0,894.0,175.9,1033.6,7347.0,897.5,215.5,1040.5,915.0
410,595.5,1598.0,319.2,1406.0,331.2,7030.0,1819.0,2340.0,658.5,166.5,231.2,195.1,727.5,371.5,191.4,751.5,327.7,2073.0,485.0,7015.0,647.5,1700.0,885.5,172.7,1052.3,7333.0,878.0,209.6,990.6,940.5
411,593.5,1599.0,327.0,1434.0,337.1,6800.0,1827.0,2345.0,657.0,170.15,232.9,203.7,730.0,379.4,192.8,764.5,328.2,2084.5,489.5,6940.0,663.5,1691.0,906.0,172.5,1060.3,7392.0,882.5,211.3,1006.0,944.0
412,585.5,1586.0,319.9,1431.24,324.6,6820.0,1822.0,2320.0,650.0,169.55,229.3,201.3,722.5,377.5,192.5,773.5,329.0,2050.0,483.75,6750.0,661.0,1665.0,896.5,173.7,1052.3,7359.0,873.5,210.1,1012.5,935.0
